asin,name,date,rating,review
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,8/7/2019,3,"The product packaging was good. Inside the package, you get one 1500ml dettol liquid handwash.Now, there is one thing I'm extremely upset about which is that the liquid seems diluted. It's like someone mixed water in it. It doesn't feel like dettol at all. I'm not saying that it is fake or not but that's what I got. About the scent, it's not very strong. It's value for money only if you get it at good discount. I got it for 188rs.Anyways, if you find this review ""Helpful"" please do let me know. Thank you."
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,8/4/2018,1,"First i thought its a Great value in such low price,but after using it i realised it a fake one guys. The product is diluted. Better to give some more money and buy the real product rather than saving money and getting a fake one!"
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,11/8/2018,5,"Original Product with good packaging, longer expiry date and less price than usual MRP. A must buy product for every household. Got it at 151/- Rs."
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,12/14/2018,5,"Dettol's quality is the best. However, in value, it is available on Amazon only on MRP. But in general the 1.5 liter refill pack is not available in the market. So if you are a Amazon Prime member then you can buy it"
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,12/12/2018,1,"Got empty sooner than expected lol. But good.stuffEdit: this time there was a problem. After half the pack was empty, the liquid is totally rubbish. It doesn't lather at all !The liquid at the bottom smelled like phenylRealised this is fake  tampered package.When will India ever be free of this malpractice and adultery !Very disappointed. Won't buy again"
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,11/23/2018,1,"Its dilutated. I ignored the comments that said the product is fake, but after I received the product I noticed colour of the soap is lighter than the soap that I bought from the local store and the soap is watery ke less viscous. Being a student I thought this will be value for money kinda deak but this is a fake product and the seller is looting customers"
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,10/31/2018,5,Great deal and good packaging.  Packaging so impressive.  Words are too short for defining.  Thanks Amazon
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,5/18/2018,1,"The seal of the cap was opened when received.Also, the quantity seem to be less than actually written on the product as seal was opened."
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,2/23/2019,1,Seal was brokenAnd totally damaged packet..
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,4/4/2020,1,You might think you would buy a refill instead of a new bottle to save money or even reduce plastic use.However do not buy this refill. It is not the original dettol handwash.As soon as i refilled bottle and started using i noticed first color is lighter. Noticeably lighter. Then i noticed that the scent is very faint compared to original one from bottle.I ignored it because in times like these you cant be picky.Then two days later i noticed my skin peeling off like it never has before. I have used handwash for a long time it has never happened to me.I wouldn't even risk givin this pack away to someone for free because it is awful. So it will end up in dustbin.
B07YSHDZY1,Dettol-Liquid-Refill-Original-1500,8/7/2019,3,"The product packaging was good. Inside the package, you get one 1500ml dettol liquid handwash.Now, there is one thing I'm extremely upset about which is that the liquid seems diluted. It's like someone mixed water in it. It doesn't feel like dettol at all. I'm not saying that it is fake or not but that's what I got. About the scent, it's not very strong. It's value for money only if you get it at good discount. I got it for 188rs.Anyways, if you find this review ""Helpful"" please do let me know. Thank you."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,11/26/2019,4,More of an air freshener and smells good
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/19/2019,4,"I have two small kids at home and they are continuously falling ill these days. So, I bought Dettol disinfected spray last week and very much satisfied with it. It has a very nice and mild scented fragrance. I tried it inside my car, washroom and kids room as well. It leaves the place very fresh and nice.Although, there is no way to check whether it kills the germs or not but still I think it worth to try once. All the freshners, which I had tried before, came with very hard scented and irritating smell. But this is very mild and soothing.One should give it a try for sure as it is pocket friendly too."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/18/2019,5,Was looking for a good disinfectant spray as I have toddlers and keeping them safe from flu and virus is really tough. So while browsing Dettol caught my eye and without a second thought got it. It has mild scent and really easy to use. It evaporates in 15-20 seconds and so saves time. I Use it when I go out especially in public toilets. So convenient and travel friendly. Will definitely recommend.
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/11/2020,1,Alcohol content is only 57% whereas I was given to understand its 72% . The Amazon listing does not mention alcohol content which is very important as anything less than 60% is ineffective to kill viruses like Covid -19 . Ideally should be 70% alcohol for it to be totally effective
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/3/2020,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/26/2020,2,Received unsealed cans. Cap fell off easily & nozzle was unsealed. Raises doubt how a brand like dettol can sell unsealed items. Not sure if original.The sprayer design is also different from my earlier purchases. Earlier the item had a nice hooded spray mechanism without cap. This one is a regular type like with cap (similar to perfumes & savlon spray)
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/21/2020,1,I ordered this product because of Covid19. But used it after 2 weeks and found that this will kill you as well. After you spray it will get into your respiratory system and you won't be able to breath. The smell is very harsh. It suffocates you. I followed there guidelines and wore mask while spraying on items. But the spray will remain in air for a while and you will inhale it. It took 1 hour for me to come to my normal breathing. This was my personal experience. I won't suggest this product to any one. Please do not buy this product
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/25/2020,5,"Be 100% sure, when you use a dettol products. Far better from others spray present in the market now.New improved container spray with a pleasent fragrance. Carry it inside your bag and stay safe."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/22/2019,5,"I used this product first time and I'm very much satisfied with this multi-purpose disinfectant spray that kills bacteria and viruses by eliminating odour causing bacteria . We can use this product in bedroom , toilet , kitchen , mattress etc . I recommend this product because it is very hygienic  and it also gives pleasant fragrance after every use."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/29/2020,4,"Dettol Surface Disinfectant Spray is good  for killing germs. But few points are worth noting.1. New spray bottle comes with a cap, whereas old bottle comes without cap, which is discontinued by dettol.2. Most of the material inside is gas, very less quantity of alcohol.3. New spray pump has very less spray power(too weak) when compared to old one.4. Dettol is widely used by people inspite of the fact that it comes with 60% alcohol, whereas other brands like savlon comes with 62% alcohol.5. Fragrance is strong.6. Cap is not properly fitted and comes off very easily."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,11/26/2019,4,More of an air freshener and smells good
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/19/2019,4,"I have two small kids at home and they are continuously falling ill these days. So, I bought Dettol disinfected spray last week and very much satisfied with it. It has a very nice and mild scented fragrance. I tried it inside my car, washroom and kids room as well. It leaves the place very fresh and nice.Although, there is no way to check whether it kills the germs or not but still I think it worth to try once. All the freshners, which I had tried before, came with very hard scented and irritating smell. But this is very mild and soothing.One should give it a try for sure as it is pocket friendly too."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/18/2019,5,Was looking for a good disinfectant spray as I have toddlers and keeping them safe from flu and virus is really tough. So while browsing Dettol caught my eye and without a second thought got it. It has mild scent and really easy to use. It evaporates in 15-20 seconds and so saves time. I Use it when I go out especially in public toilets. So convenient and travel friendly. Will definitely recommend.
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/11/2020,1,Alcohol content is only 57% whereas I was given to understand its 72% . The Amazon listing does not mention alcohol content which is very important as anything less than 60% is ineffective to kill viruses like Covid -19 . Ideally should be 70% alcohol for it to be totally effective
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/3/2020,3,I have orderd two spray bottle and recieved only one cap. One spray os with cap and one without. Smell is also not so good.
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/26/2020,2,Received unsealed cans. Cap fell off easily & nozzle was unsealed. Raises doubt how a brand like dettol can sell unsealed items. Not sure if original.The sprayer design is also different from my earlier purchases. Earlier the item had a nice hooded spray mechanism without cap. This one is a regular type like with cap (similar to perfumes & savlon spray)
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,8/21/2020,1,I ordered this product because of Covid19. But used it after 2 weeks and found that this will kill you as well. After you spray it will get into your respiratory system and you won't be able to breath. The smell is very harsh. It suffocates you. I followed there guidelines and wore mask while spraying on items. But the spray will remain in air for a while and you will inhale it. It took 1 hour for me to come to my normal breathing. This was my personal experience. I won't suggest this product to any one. Please do not buy this product
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/25/2020,5,"Be 100% sure, when you use a dettol products. Far better from others spray present in the market now.New improved container spray with a pleasent fragrance. Carry it inside your bag and stay safe."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,12/22/2019,5,"I used this product first time and I'm very much satisfied with this multi-purpose disinfectant spray that kills bacteria and viruses by eliminating odour causing bacteria . We can use this product in bedroom , toilet , kitchen , mattress etc . I recommend this product because it is very hygienic  and it also gives pleasant fragrance after every use."
B015PL0HG0,Dettol-Multi-Purpose-Disinfectant-Surfaces-Original,7/29/2020,4,"Dettol Surface Disinfectant Spray is good  for killing germs. But few points are worth noting.1. New spray bottle comes with a cap, whereas old bottle comes without cap, which is discontinued by dettol.2. Most of the material inside is gas, very less quantity of alcohol.3. New spray pump has very less spray power(too weak) when compared to old one.4. Dettol is widely used by people inspite of the fact that it comes with 60% alcohol, whereas other brands like savlon comes with 62% alcohol.5. Fragrance is strong.6. Cap is not properly fitted and comes off very easily."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/1/2020,5,Savlon liquid is a must for home. It is far better than so called Dettol as savlon has CHG and cetrimide. It has better efficacy against germs but the advertisement by HUL have made people sick so they buy dettol.It doesn't burn skin when applied on cuts / wound. Better smell. Also an Indian Product.
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/4/2020,5,"Much better than dettol, doesn't burn, Doctor has recommended this over dettol anyway. Use it multiple ways - regular use of cuts and bruises, use it to add to floor wash bucket and other cleaning needs."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,7/29/2020,5,Much needed product during this pandemic
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/28/2020,5,"Was waiting for a long long time to get my hands on this post pandemic. It's still very difficult to find in local stores or any other online shops and finally it's now available on Amazon.Extreme useful and versatile liquid to have at home which can be used for first aids, bathing, shaving, disinfecting clothes or even for floor cleaning. Do dilute the liquid as per the instructions mentioned on the product label.It contains Chlorhexidine Gluconate Solution I. P. 1.5% v/v and strong Cetrimide Solution B.P. equivalent to Cetrimide I.P. 3.0% w/v to provide antiseptic and disinfectant properties. This duo not only more effective than Dettol's (Original Brown liquid) Chloroxylenol but also doesn't sting after applying on skin.There's also now a Multipurpose Disinfectant cleaner from Savlon to compete against Dettol's Multipurpose Liquid (Green, Blue bottle) which is more suitable as disinfectant if you want nice fragrance but also a lot more expensive  https://www.amazon.in/dp/B08CL5P72J/, stick to this Original Savlon if you don't want much fragrance."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/9/2020,5,Best but price is on mrp  no discount
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/26/2020,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/12/2020,5,"Savlon is the modern antiseptic. It has a no burn formula. I use it everywhere. On clothes, in the floor cleanser and add to the bathing water . Great to see it in Amazon."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,10/2/2020,4,"I gave this a try as dettol antiseptic was not available. Not sure about effectiveness. But unlike dettol, water turns orange in colour upon using savlon and cant be used for laundry especially for white clothes. It doesnt stain clothes but gives a very mild peachy tint. Coming to scent, i read some reviews where it was mentioned that smell is better than dettol. But i  dont feel the difference.  In fact i prefer dettol smell, may be because we were using it since long.."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/28/2020,2,"I have doubt, is this original or duplicate product..May b duplicate one..."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,9/13/2020,1,"Smells like strong chemical, not at all a pleasant smell as some reviews say. We used it for a nappy wash for our baby and the only thing happening is getting an orange colour share on the dress. This has a bad smell if you think Dettol's smell is bad, then this is horrible. There is no need to buy a product only because it is made by an Indian company. You may see this pattern on positive comments do not get tricked with it."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/1/2020,5,Savlon liquid is a must for home. It is far better than so called Dettol as savlon has CHG and cetrimide. It has better efficacy against germs but the advertisement by HUL have made people sick so they buy dettol.It doesn't burn skin when applied on cuts / wound. Better smell. Also an Indian Product.
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/4/2020,5,"Much better than dettol, doesn't burn, Doctor has recommended this over dettol anyway. Use it multiple ways - regular use of cuts and bruises, use it to add to floor wash bucket and other cleaning needs."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,7/29/2020,5,Much needed product during this pandemic
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/28/2020,5,"Was waiting for a long long time to get my hands on this post pandemic. It's still very difficult to find in local stores or any other online shops and finally it's now available on Amazon.Extreme useful and versatile liquid to have at home which can be used for first aids, bathing, shaving, disinfecting clothes or even for floor cleaning. Do dilute the liquid as per the instructions mentioned on the product label.It contains Chlorhexidine Gluconate Solution I. P. 1.5% v/v and strong Cetrimide Solution B.P. equivalent to Cetrimide I.P. 3.0% w/v to provide antiseptic and disinfectant properties. This duo not only more effective than Dettol's (Original Brown liquid) Chloroxylenol but also doesn't sting after applying on skin.There's also now a Multipurpose Disinfectant cleaner from Savlon to compete against Dettol's Multipurpose Liquid (Green, Blue bottle) which is more suitable as disinfectant if you want nice fragrance but also a lot more expensive  https://www.amazon.in/dp/B08CL5P72J/, stick to this Original Savlon if you don't want much fragrance."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/9/2020,5,Best but price is on mrp  no discount
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/26/2020,5,"Product is aqurate, original, recently manufacture. Seal is ok, good condition, good packaging. Completely satisfied."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/12/2020,5,"Savlon is the modern antiseptic. It has a no burn formula. I use it everywhere. On clothes, in the floor cleanser and add to the bathing water . Great to see it in Amazon."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,10/2/2020,4,"I gave this a try as dettol antiseptic was not available. Not sure about effectiveness. But unlike dettol, water turns orange in colour upon using savlon and cant be used for laundry especially for white clothes. It doesnt stain clothes but gives a very mild peachy tint. Coming to scent, i read some reviews where it was mentioned that smell is better than dettol. But i  dont feel the difference.  In fact i prefer dettol smell, may be because we were using it since long.."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,8/28/2020,2,"I have doubt, is this original or duplicate product..May b duplicate one..."
B086T4WGRY,Savlon-After-Shave-Lotion-1000,9/13/2020,1,"Smells like strong chemical, not at all a pleasant smell as some reviews say. We used it for a nappy wash for our baby and the only thing happening is getting an orange colour share on the dress. This has a bad smell if you think Dettol's smell is bad, then this is horrible. There is no need to buy a product only because it is made by an Indian company. You may see this pattern on positive comments do not get tricked with it."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,5/18/2019,5,100 % value for money .1 ) nice packaging2 ) on time delivery3 ) nice product4 ) beutiful presentation
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,7/23/2018,1,"I have purchased it via subscribing this product in 195+ bucks. Though Rs.165 is mentioned on the product. If I add GST and substract promotion, price would not go beyond 185+.I totally dissatisfied with it."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,9/2/2019,5,"Dettol soap's are very nice and it contains antibacterial properties and antiseptic properties which kills bacteria. Dettol soap's are available in many fragrance. which are very nice to use. When we take bath with ""Dettol""soap's our skin feels refreshed.  Dettol sops are especially made for kiling bacteria present on our skin. It is also useful for handwashing not only Dettol soap's but Dettol hand wash is also very nice.I recommend every body to use Dettol soap as they are very good and contains very nice fragrance. Thank you for reading my review. I hope it may help you to make a best choice."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,10/23/2018,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,6/21/2020,5,"This soap is really hard to find, unless you live in certain parts where you can find it. I love the antibacterial properties of the soap it keeps my skin really clean in the summer and it works wonders for people like myself who are suffering from Hidradenitis. The smell can be a bit off putting (it basically smells like Pine-Sol) but it doesn't linger on your skin. Definetly worth a try!"
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,8/9/2020,5,"to be honest, I bought this here because it was out of stock at shops near my area..Thanks to Amazon I found it with a one-day-delivery.. good packaging..- been using Dettol for many years now, good at germ protection.. great soap..- Dettol is always good, let it be the soap or liquid hand wash..- happy with the product.."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,4/10/2019,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,8/13/2020,1,"This is a fake product with an original coverFirst i thought its a Great value in such low price,but after using it i realized it a fake one guys. The product is duplicate. Better to give some more money and buy the real product rather than saving money and getting a fake one!So please don't buy this product"
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,9/26/2019,1,Good
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,5/26/2019,1,"I have been using Dettol from the last 15 years but trust me this is a fake product with an original cover,it smells bad and it is allergic and bites your skin.Waste of money,this product has broken my trust for Amazon,I never expected they will cheat customers."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,5/18/2019,5,100 % value for money .1 ) nice packaging2 ) on time delivery3 ) nice product4 ) beutiful presentation
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,7/23/2018,1,"I have purchased it via subscribing this product in 195+ bucks. Though Rs.165 is mentioned on the product. If I add GST and substract promotion, price would not go beyond 185+.I totally dissatisfied with it."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,9/2/2019,5,"Dettol soap's are very nice and it contains antibacterial properties and antiseptic properties which kills bacteria. Dettol soap's are available in many fragrance. which are very nice to use. When we take bath with ""Dettol""soap's our skin feels refreshed.  Dettol sops are especially made for kiling bacteria present on our skin. It is also useful for handwashing not only Dettol soap's but Dettol hand wash is also very nice.I recommend every body to use Dettol soap as they are very good and contains very nice fragrance. Thank you for reading my review. I hope it may help you to make a best choice."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,10/23/2018,5,The quality of the product is very good. Buying dettol soap in a special offer on Amazon is always beneficial
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,6/21/2020,5,"This soap is really hard to find, unless you live in certain parts where you can find it. I love the antibacterial properties of the soap it keeps my skin really clean in the summer and it works wonders for people like myself who are suffering from Hidradenitis. The smell can be a bit off putting (it basically smells like Pine-Sol) but it doesn't linger on your skin. Definetly worth a try!"
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,8/9/2020,5,"to be honest, I bought this here because it was out of stock at shops near my area..Thanks to Amazon I found it with a one-day-delivery.. good packaging..- been using Dettol for many years now, good at germ protection.. great soap..- Dettol is always good, let it be the soap or liquid hand wash..- happy with the product.."
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,4/10/2019,1,I am received my order thats have past more then one year from his mfg. Date why current mfg. Date product is not sended
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,8/13/2020,1,"This is a fake product with an original coverFirst i thought its a Great value in such low price,but after using it i realized it a fake one guys. The product is duplicate. Better to give some more money and buy the real product rather than saving money and getting a fake one!So please don't buy this product"
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,9/26/2019,1,Good
B083F5KJS6,Dettol-Original-Protection-Bathing-125gm,5/26/2019,1,"I have been using Dettol from the last 15 years but trust me this is a fake product with an original cover,it smells bad and it is allergic and bites your skin.Waste of money,this product has broken my trust for Amazon,I never expected they will cheat customers."
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/18/2020,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/21/2020,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/13/2020,2,"All we go for a brand like dettol, but if it isn't sealed, then it's no better to prefer one....first time usage with this particular product type from Dettol, not sure whether if it is sealed or NO from the manufacuturer, would recommend it be sealed from the manufacturer for it is directly depandant on our satisfaction."
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/3/2020,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,7/22/2020,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please  answer my quire 1st is sealed 2nd is already opened
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,6/16/2020,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks"
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/23/2020,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,10/4/2020,5,"Works well , leaves good smell, slightly overpriced"
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/18/2020,1,The product was not in sealed condition and I feel it is adulterated also
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,9/29/2020,5,its nice one
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/18/2020,2,Less useful product.instead buy dettol original and add to water in which clothes are soaked.waste of money
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/21/2020,1,Bottle was not sealed. Not expected this from such a big brand. May b it's fake product
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/13/2020,2,"All we go for a brand like dettol, but if it isn't sealed, then it's no better to prefer one....first time usage with this particular product type from Dettol, not sure whether if it is sealed or NO from the manufacuturer, would recommend it be sealed from the manufacturer for it is directly depandant on our satisfaction."
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/3/2020,3,Dettol antiseptic liquid original is far better in all terms rather than this product. Not helpful in removing odors
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,7/22/2020,2,Out of two bottles one bottle is unsealed . I don’t understand how it is opened before delivery please  answer my quire 1st is sealed 2nd is already opened
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,6/16/2020,5,"Fantastic product, must have as essentials now .. leaves a good frangrance on clothes and ofcourse hygeine wise plys marks"
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,8/23/2020,5,Why this product isn't seal packed. I have ordered twice but both time it came open. What if the quality is compromised.
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,10/4/2020,5,"Works well , leaves good smell, slightly overpriced"
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,5/18/2020,1,The product was not in sealed condition and I feel it is adulterated also
B075P2RKDG,Dettol-Detergent-Liquid-Laundry-Sanitizer-Spring-Blossom,9/29/2020,5,its nice one
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/26/2019,5,Already using dettol lime fresh (green) from its launch which is a great product but this menthol cool (blue) is best
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,11/11/2019,5,"Very effective. Active ingredients are  quaternary ammonium chloride compounds which are a very potent and effective disinfectant - you can find these in most non-bleach disinfectant solutions. This is not the same as Dettol antiseptic used for skin so do not use it for that purpose. I am glad that Dettol introduced this as it was difficult to find purpose-made disinfectant concentrates of this formulation - the alternative was Amway Pursue which is not only much more expensive but would involve the hassle of dealing with a pushy Amway salesperson. Anyways, this one has a strong menthol smell and a highly effective disinfectant so fantastic for household use. Also works for laundry, but use it as a pre-wash, with a full wash cycle afterwards to clean out any residues.Also, a word of caution with this and any other disinfectants - please use it wisely and not indiscriminately as overuse not only can damage the environment but kill of beneficial microorganisms and cause harmful ones to develop resistance."
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/11/2018,5,"This is one of the best disinfectant I have ever used. It has a strong menthol smell which I just love. This is a multipurpose liquid ,which can be used to clean laundry, wipe the floor, used while shaving to cleanse the razor, kitchen and bathroom cleaning, can be added to bathing water while taking a bath (those who don't mind menthol smell). Mind you, this is not the good old detail antiseptic liquid which comes with the clear bottle and green cap,which  is handy for cuts and wounds. This is an disinfectant liquid used for household cleaning. I use this in the washing machine along with the normal liquid detergent and let me tell you,my clothes smell amazing after wash.  I would recommend you all to try this if you like strong menthol smell. I just love it.. 5 stars for the product."
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/14/2020,5,"Best for during this hot day and pain in ass corona virus. If  Want to feel fresh , add this on and take bath. Perfect to maintain ur  hygiene And feel fresh during this summer. Stay safe"
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2/6/2018,5,I am juz happy to tey this out. It has strong mint flavour with sweet essence balanced for my usage in bathroom. Stays perfectly long for washroom and bathroom specially places which are more closed and secluded. Its essense could be felt after 12 hrs also. Trust me. I seldomly rate anyone. Its a good for my daily usages. A change from orignal 30 years old flavour :-) try it.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,9/5/2020,5,Pretty cool and innovative stuff from Dettol. The minty flavor and then it gives tingling effects on the body.It's usually expensive than the lemon one but I suggest buy it when Amazon gives Especially Cloudtail India offers discount.  They are just amazing. You name it. They have it.Back to the product. That cool sensation with antiseptic is a must try and must buy.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,7/24/2020,5,This is a nice and innovative product from Reckitt Benckiser. Amazon deserves thanks because this is not available in local medicine shops. Those who are complaining that this is not as strong as the original Dettol Antiseptic Liquid are comparing apples and oranges. This scented Dettol Disinfectant Liquid is ideal for baths and imparting a freshness to just washed clothes.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2/22/2020,5,"Supply water in Delhi has foul smell, this liquid certainly makes that smell gone! Plus killing the germs!I use it daily for bathing and washing clothes too!Online deal is good as I bought this at discounted price!"
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,7/25/2018,5,Every household needs Dettol products and especially those which have kids around.This new Dettol disinfectant with menthol fragrance leaves a fresh feeling and smell in your entire house when used along with cleaning water!Recommended for cleaning and washing.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,6/22/2020,5,"Now I have tried all variants of dettol liquids and putting aside the added benefits of the antiseptic version, this one is the best among them. One capfull in a bucket of water and you will have the freshest of baths. Scent not as strong as antiseptic, but quite good. Recieved sealed bottle and next day delivery for prime and mfg date is the same month of order date, so really happy with the purchase."
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/26/2019,5,Already using dettol lime fresh (green) from its launch which is a great product but this menthol cool (blue) is best
